"Martín González, Telmo",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Pontevedra,M,,,,,,,,,,,,
"Martín Peré, Pablo",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Illes Balears,M,,,,,,,,,,,,
"Martín Pozo, María Teresa",2813.87,,,,,697.65,1823.86,"5,335.38",74695.32,Zamora,F,,,,,,,,,,,,
"Martín Rodríguez, Enrique Luis",2813.87,,,,,697.65,1823.86,"5,335.38",74695.32,Palencia,M,,,,,,,,,,,,
"Martín-Toledano Suárez, José Alberto",2813.87,,,,,697.65,1823.86,"5,335.38",74695.32,Ciudad Real,M,,,,,,,,,,,,
"Matarí Sáez, Juan José",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Almería,M,,,,,,,,,,,,
"Matos Mascareño, Pablo",2813.87,,,,,"1,431.31",1823.86,"6,069.04",84966.56,Santa Cruz de Tenerife,M,,,,,,,,,,,,
"Meijón Couselo, Guillermo Antonio",2813.87,,,,,697.65,1823.86,"5,335.38",74695.32,Pontevedra,M,,,,,,,,,,,,
"Méndez Monasterio, Lourdes",2813.87,,,,,"1,431.31",1823.86,"6,069.04",84966.56,Murcia,F,,,,,,,,,,,,
"Merino López, Rafael",2813.87,,,,,,1823.86,"4,637.73",64928.22,Córdoba,M,,,,,,,,,,,,
"Micheo Carrillo-Albornoz, Julia de",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Alicante,F,,,,,,,,,,,,
"Miguélez Pariente, María Aránzazu",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,León,F,,,,,,,,,,,,
"Mingo Zapatero, Mario",2813.87,,,,,1431.31,870.56,5115.74,71620.36,Madrid,M,,,,,,,,,,,,
"Molinero Hoyos, Francisco",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Albacete,M,,,,,,,,,,,,
"Moneo Díez, María Sandra",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Burgos,F,,,,,,,,,,,,
"Monteserín Rodríguez, María Virtudes",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Asturias,F,,,,,,,,,,,,
"Montesinos de Miguel, Macarena",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Alicante,F,,,,,,,,,,,,
"Montón Giménez, Carmen",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Valencia,F,,,,,,,,,,,,
"Montserrat Montserrat, Dolors",2813.87,1209.6,1010.83,707.1,,1046.48,1823.86,8611.74,120564.36,Barcelona,F,,,,,,,,,,,,
"Mora Bernat, Manuel",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Huesca,M,,,,,,,,,,,,
"Moragas Sánchez, Jorge",2813.87,,,,,0,1823.86,4637.73,64928.22,Barcelona,M,,,,,,,,,,,,
"Moraleja Gómez, Tristana María",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,A Coruña,F,,,,,,,,,,,,
"Moreno Bustos, Ramón",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Zaragoza,M,,,,,,,,,,,,
"Moreno Felipe, Irene",2813.87,,,,,0,1823.86,4637.73,64928.22,Albacete,F,,,,,,,,,,,,
"Moreno Palanques, Rubén",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Valencia,M,,,,,,,,,,,,
"Morlán Gracia, Víctor",2813.87,0,0,0,0,1046.48,1823.26,5683.61,79570.54,Huesca,M,,,,,,,,,,,,
"Moro Almaraz, María Jesús",2813.87,0,0,0,0,1046.48,1823.26,5683.61,79570.54,Salamanca,F,,,,,,,,,,,,
"Moscoso del Prado Hernández, Juan",2813.87,0,0,0,0,1046.48,1823.26,5683.61,79570.54,Navarra,M,,,,,,,,,,,,
"Muñoz González, Pedro José",2813.87,0,0,0,0,1046.48,1823.26,5683.61,79570.54,Ávila,M,,,,,,,,,,,,
"Muñoz Obón, Carlos Enrique",2813.87,0,0,0,0,697.65,1823.26,5334.78,74686.92,Teruel,M,,,,,,,,,,,,
"Muñoz Santamaría, Lourdes",2813.87,0,0,0,0,697.65,1823.26,5334.78,74686.92,Barcelona,F,,,,,,,,,,,,
"Nasarre Goicoechea, Eugenio",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Granada,M,,,,,,,,,,,,
"Navarro Cruz, María del Carmen",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Almería,F,,,,,,,,,,,,
"Nuet Pujals, Joan Josep",2813.87,,,,2087.07,"1,046.48",1823.86,"7,771.28",108797.92,Barcelona,M,,,,,,,,,,,,
"Olabarría Muñoz, Emilio)",2813.87,,,,,1431.31,1823.86,6069.04,84966.56,Álava,M,,,,,,,,,,,,
"Olano Vela, Jaime Eduardo de",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Lugo,M,,,,,,,,,,,,
"Oramas González-Moro, Ana María",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Santa Cruz de Tenerife,F,,,,,,,,,,,,
"Ordóñez Puime, Gonzalo José",2813.87,,,,,0,1823.86,4637.73,64928.22,Pontevedra,M,,,,,,,,,,,,
"Ortiz Castellví, Laia",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Barcelona,F,,,,,,,,,,,,
"Pacheco Atienza, Arsenio","2,813.87",,,,,697.65,1823.86,"5,335.38",74695.32,Murcia,M,,,,,,,,,,,,
"Pàramo i Ponsetí, Carles","2,813.87",,,,,"1,046.48",1823.86,"5,684.21",79578.94,Girona,M,,,,,,,,,,,,
"Pastor González, Ildefonso R.","2,813.87",,,,,697.65,1823.86,"5,335.38",74695.32,Valladolid,M,,,,,,,,,,,,
"Pérez Domínguez, María Soledad","2,813.87",,,,,"1,046.48",1823.86,"5,684.21",79578.94,Badajoz,F,,,,,,,,,,,,
"Pérez Fernández, Rosana","2,813.87",,,,,"1,046.48",1823.86,"5,684.21",79578.94,A Coruña,F,,,,,,,,,,,,
"Pérez Herraiz, Margarita","2,813.87",,,,,697.65,1823.86,"5,335.38",74695.32,Lugo,F,,,,,,,,,,,,
"Pérez-Hickman Silván, Mariano","2,813.87",,,,,697.65,870.56,"4,382.08",61349.12,Madrid,M,,,,,,,,,,,,
"Pérez Insua, Antonio","2,813.87",,,,,697.65,1823.86,"5,335.38",74695.32,A Coruña,M,,,,,,,,,,,,
"Pérez Lapazarán, José Cruz","2,813.87",,,,,"1,046.48",1823.86,"5,684.21",79578.94,Navarra,M,,,,,,,,,,,,
"Pezzi Cereto, Manuel","2,813.87",,,,,"1,046.48",1823.86,"5,684.21",79578.94,Granada,M,,,,,,,,,,,,
"Picó i Azanza, Antoni","2,813.87",,,,,"1,046.48",1823.86,"5,684.21",79578.94,Barcelona,M,,,,,,,,,,,,
"Posada Moreno, Jesús","2,813.87","3,064.57","3,327.89","2,728.57",,,1823.86,"10,694.19",149718.66,Soria,M,,,,,,,,,,,,
"Pozuelo Meño, María Isabel","2,813.87",,,,,,1823.86,"4,637.73",64928.22,Sevilla,F,,,,,,,,,,,,
"Prada Presa, Alfredo","2,813.87",,,,,"1,431.31",1823.86,"6,069.04",84966.56,León,M,,,,,,,,,,,,
"Pradas Torres, Antonio Francisco","2,813.87",,,,,"1,046.48",1823.86,"5,684.21",79578.94,Sevilla,M,,,,,,,,,,,,
"Puche Rodríguez-Acosta, Gabino","2,813.87",,,,,"1,431.31",1823.86,"6,069.04",84966.56,Jaén,M,,,,,,,,,,,,
"Puente Redondo, Javier","2,813.87",,,,,697.65,1823.86,"5,335.38",74695.32,Cantabria,M,,,,,,,,,,,,
"Puig Ferrer, Joaquín Francisco","2,813.87",,,,,,1823.86,"4,637.73",64928.22,Castellón,M,,,,,,,,,,,,
"Puyuelo del Val, María Blanca","2,813.87",,,,,697.65,1823.86,"5,335.38",74695.32,Huesca,F,,,,,,,,,,,,
"Quevedo Iturbe, Pedro",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Las Palmas,M,,,,,,,,,,,,
"Quintanilla Barba, María del Carmen",2813.87,,,,,"1,431.31",1823.86,"6,069.04",84966.56,Ciudad Real,F,,,,,,,,,,,,
"Ramis Socias, Miquel",2813.87,,,,,"1,431.31",1823.86,"6,069.04",84966.56,Illes Balears,M,,,,,,,,,,,,
"Ramón Utrabo, Elvira",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Granada,F,,,,,,,,,,,,
"Rangel Tarrés, Joan",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Barcelona,M,,,,,,,,,,,,
"Riera i Reñé, Inmaculada",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Barcelona,F,,,,,,,,,,,,
"Rocha Rubí, Manuel de la",2813.87,,,,,697.65,870.56,4382.08,61349.12,Madrid,M,,,,,,,,,,,,
"Rodríguez Barahona, María Teresa",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Álava,F,,,,,,,,,,,,
"Rodríguez Flores, María Carmen",2813.87,,,,,,870.56,3684.43,51582.02,Madrid,F,,,,,,,,,,,,
"Rodríguez García, Isabel",2813.87,,,,2087.07,697.65,1823.86,7422.45,103914.3,Ciudad Real,F,,,,,,,,,,,,
"Rodríguez Maniega, María del Carmen",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Asturias,F,,,,,,,,,,,,
"Rodríguez Ramírez, María José",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Huelva,F,,,,,,,,,,,,
"Rodríguez Ramos, María Soraya",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Valladolid,F,,,,,,,,,,,,
"Rodríguez-Salmones Cabeza, Beatriz",2813.87,,,,2087.07,,870.56,5771.5,80801,Madrid,F,,,,,,,,,,,,
"Rodríguez Sánchez, Germán",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Barcelona,M,,,,,,,,,,,,
"Rodríguez Sánchez, María Felicidad",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Cádiz,F,,,,,,,,,,,,
"Rodríguez Vázquez, María Paloma",2813.87,,,,,697.65,1823.86,5335.38,74695.32,A Coruña,F,,,,,,,,,,,,
"Román Jasanada, Antonio",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Guadalajara,M,,,,,,,,,,,,
"Romero Girón, Aurelio",2813.87,,,,,"1,431.31",1823.86,"6,069.04",84966.56,Cádiz,M,,,,,,,,,,,,
"Romero Hernández, Carmelo",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Huelva,M,,,,,,,,,,,,
"Romero Rodríguez, María Eugenia",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Sevilla,F,,,,,,,,,,,,
"Romero Sánchez, Rosa María",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Ciudad Real,F,,,,,,,,,,,,
"Rominguera Salazar, María del Mar",2813.87,,,,,,1823.86,4637.73,64928.22,Zamora,F,,,,,,,,,,,,
"Ros Martínez, Susana",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Castellón,F,,,,,,,,,,,,
"Ruano Gómez, Juan de Dios",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,A Coruña,M,,,,,,,,,,,,
"Ruiz i Carbonell, Joan",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Tarragona,M,,,,,,,,,,,,
"Ruiz Llamas, Román",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Barcelona,M,,,,,,,,,,,,
"Rumí Ibáñez, María Consuelo",2813.87,,,,,"1,046.48",1823.86,"5,684.21",79578.94,Almería,F,,,,,,,,,,,,
"Sáez Jubero, Àlex",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Girona,M,,,,,,,,,,,,
"Sahuquillo García, Luis Carlos",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Cuenca,M,,,,,,,,,,,,
"Salvador Armendáriz, Carlos Casimiro",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Navarra,M,,,,,,,,,,,,
"Sánchez Amor, José Ignacio",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Badajoz,M,,,,,,,,,,,,
"Sánchez Barrera, José Juan",2813.87,,,,,0,1823.86,4637.73,64928.22,Jaén,M,,,,,,,,,,,,
"Sánchez de Alcázar Ocaña, Miguel",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Jaén,M,,,,,,,,,,,,
"Sánchez Díaz, María Carmen",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Cádiz,F,,,,,,,,,,,,
"Sánchez Díaz, Ovidio",2813.87,,,,,1431.31,1823.86,6069.04,84966.56,Asturias,M,,,,,,,,,,,,
"Sánchez García, Celinda",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Palencia,F,,,,,,,,,,,,
"Sánchez i Llibre, Josep",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Barcelona,M,,,,,,,,,,,,
"Sánchez Pérez-Castejón, Pedro",2813.87,,,,,0,870.56,3684.43,51582.02,Madrid,M,,,,,,,,,,,,
"Sánchez Robles, Isabel)",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Bizkaia,F,,,,,,,,,,,,
"Santa Ana Fernández, María de la Concepción de",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Granada,F,,,,,,,,,,,,
"Sanz Remón, Álvaro",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Zaragoza,M,,,,,,,,,,,,
"Saura García, Pedro",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Murcia,M,,,,,,,,,,,,
"Sayós i Motilla, Maria Carme",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Barcelona,F,,,,,,,,,,,,
"Seara Sobrado, Laura Carmen",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Ourense,F,,,,,,,,,,,,
"Segura Clavell, José",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Santa Cruz de Tenerife,M,,,,,,,,,,,,
"Serrano Argüello, María Arenales",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Valladolid,F,,,,,,,,,,,,
"Serrano Calurano, Bibiano",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Badajoz,M,,,,,,,,,,,,
"Serrano Coronado, Daniel",2813.87,,,,,1046.48,1823.86,5684.21,79578.94,Barcelona,M,,,,,,,,,,,,
"Serrano Martínez, José Enrique",2813.87,,,,,1046.48,870.56,4730.91,66232.74,Madrid,M,,,,,,,,,,,,
"Sicilia Alférez, Felipe Jesús",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Jaén,M,,,,,,,,,,,,
"Silva Rego, María del Carmen",2813.87,,,,,697.65,1823.86,5335.38,74695.32,Pontevedra,F,,,,,,,,,,,,
"Simancas Simancas, Rafael",2813.87,0.00,0.00,0.00,0.00,1046.48,870.56,4730.91,66232.74,Madrid,M,,,,,,,,,,,,
"Sixto Iglesias, Ricardo",2813.87,0.00,0.00,0.00,0.00,1046.48,1823.86,5684.21,79578.94,Valencia,M,,,,,,,,,,,,
"Solsona Aixalà, Marc",2813.87,0.00,0.00,0.00,0.00,1046.48,1823.86,5684.21,79578.94,Lleida,M,,,,,,,,,,,,
"Suárez-Bárcena Blasco, María Cristina",2813.87,0.00,0.00,0.00,0.00,0.00,1823.86,4637.73,64928.22,Badajoz,F,,,,,,,,,,,,
"Suárez Lamata, Eloy",2813.87,0.00,0.00,0.00,0.00,1046.48,1823.86,5684.21,79578.94,Zaragoza,M,,,,,,,,,,,,
"Such Botella, Antoni",2813.87,0.00,0.00,0.00,0.00,697.65,1823.86,5335.38,74695.32,Valencia,M,,,,,,,,,,,,
"Sumelzo Jordán, Susana",2813.87,0.00,0.00,0.00,0.00,1046.48,1823.86,5684.21,79578.94,Zaragoza,F,,,,,,,,,,,,
"Surroca i Comas, Montserrat",2813.87,0.00,0.00,0.00,0.00,1046.48,1823.86,5684.21,79578.94,Girona,F,,,,,,,,,,,,
"Susinos Tarrero, María Jesús",2813.87,0.00,0.00,0.00,0.00,697.65,1823.86,5335.38,74695.32,Cantabria,F,,,,,,,,,,,,
"Tardà i Coma, Joan",2813.87,0,0,0,0,1046.48,1823.26,5683.61,79570.54,Barcelona,M,,,,,,,,,,,,
"Tarno Blanco, Ricardo",2813.87,0,0,0,0,1431.31,1823.26,6068.44,84958.16,Sevilla,M,,,,,,,,,,,,
"Tarruella Tomás, María Concepció",2813.87,0,0,0,0,1046.48,1823.26,5683.61,79570.54,Lleida,F,,,,,,,,,,,,
"Torrado de Castro, Marta",2813.87,0,0,0,2667.5,0,1823.26,7304.63,102264.82,Valencia,F,,,,,,,,,,,,
"Torres Herrera, Manuel Luis",2813.87,0,0,0,0,697.65,1823.26,5334.78,74686.92,Santa Cruz de Tenerife,M,,,,,,,,,,,,
"Torres Mora, José Andrés",2813.87,0,0,0,0,1046.48,1823.26,5683.61,79570.54,Málaga,M,,,,,,,,,,,,
"Trevín Lombán, Antonio Ramón María",2813.87,0,0,0,0,1046.48,1823.26,5683.61,79570.54,Asturias,M,,,,,,,,,,,,
"Tudanca Fernández, Luis",2813.87,0,0,0,0,697.65,1823.26,5334.78,74686.92,Burgos,M,,,,,,,,,,,,
"Urbina Fernández, Iker",2813.87,,,,,"1,046.48",1823.26,"5,683.61",79570.54,Álava,M,,,,,,,,,,,,
"Uriarte Ayala, Ignacio",2813.87,,,,,697.65,1823.26,"5,334.78",74686.92,Valencia,M,,,,,,,,,,,,
"Valerio Cordero, Magdalena","2,813.87",0,0,0,"2,667.50",0,"1,823.86","7,305.23",102273.22,Guadalajara,F,,,,,,,,,,,,
"Vallès Vives, Francesc","2,813.87",0,0,0,"2,667.50",0,"1,823.86","7,305.23",102273.22,Tarragona,M,,,,,,,,,,,,
"Vañó Ferre, Francisco","2,813.87",0,0,0,0,"1,046.48","1,823.86","5,684.21",79578.94,Toledo,M,,,,,,,,,,,,
"Varela Lema, Margarita","2,813.87",,,,,0.00,"1,823.86","4,637.73",64928.22,A Coruña,F,,,,,,,,,,,,
"Vázquez Blanco, Ana Belén","2,813.87",0,0,0,0,"1,046.48","1,823.86","5,684.21",79578.94,Ourense,F,,,,,,,,,,,,
"Vázquez Jiménez, Antonio","2,813.87",0,0,0,0,"1,046.48","1,823.86","5,684.21",79578.94,Zamora,M,,,,,,,,,,,,
"Vázquez Morillo, María José","2,813.87",0,0,0,0,697.65,"1,823.86","5,335.38",74695.32,Sevilla,F,,,,,,,,,,,,
"Vera Pró, Juan Carlos","2,813.87",0,0,0,0,"1,046.48",870.56,"4,730.91",66232.74,Madrid,M,,,,,,,,,,,,
"Veray Cama, Concepció","2,813.87",0,0,0,0,697.65,"1,823.86","5,335.38",74695.32,Girona,F,,,,,,,,,,,,
"Viera Chacón, José Antonio","2,813.87",0,0,0,0,"1,046.48","1,823.86","5,684.21",79578.94,Sevilla,M,,,,,,,,,,,,
"Villalobos Talero, Celia","2,813.87","1,209.60","1,010.83",707.1,0.00,"1,046.48","1,823.86","8,611.74",120564.36,Málaga,F,,,,,,,,,,,,
"Villanova Rueda, Joaquín","2,813.87",0,,0,0,697.65,"1,823.86","5,335.38",74695.32,Málaga,M,,,,,,,,,,,,
"Villarrubia Mediavilla, Julio","2,813.87",0,0,0,0,"1,046.48","1,823.86","5,684.21",79578.94,Palencia,M,,,,,,,,,,,,
"Xuclà i Costa, Jordi",2813.87,0.00,0.00,0.00,0.00,1046.48,1823.86,5684.21,79578.94,Girona,M,,,,,,,,,,,,
"Zaragoza Alonso, José","2,813.87",0,,0,0,697.65,"1,823.86","5,335.38",74695.32,Barcelona,M,,,,,,,,,,,,
"Zarrías Arévalo, Gaspar Carlos","2,813.87",,0,0,0,"1,046.48","1,823.86","5,684.21",79578.94,Jaén,M,,,,,,,,,,,,
